createdat,productname,consumption,revenue
2020-08-20,ÖkoStrom 1,13300,397718.9500000000
2020-08-20,ÖkoStrom 2,7300,213919.9700000000
2020-08-20,ÖkoStrom 3,12100,352157.4500000000
2020-08-21,ÖkoGas 1,19800,101998.5800000000
2020-08-21,ÖkoStrom 1,14700,439588.7400000000
2020-08-21,ÖkoStrom 2,17500,512819.9300000000
2020-08-21,ÖkoStrom 3,14600,424916.9400000000
2020-08-22,ÖkoGas 1,58300,300330.7400000000
2020-08-22,ÖkoStrom 1,11900,355858.9500000000
2020-08-22,ÖkoStrom 2,20200,591939.9200000000
2020-08-22,ÖkoStrom 3,12100,352157.4500000000
2020-08-23,ÖkoGas 1,22200,114358.5800000000
2020-08-23,ÖkoStrom 1,18100,541258.5300000000
2020-08-23,ÖkoStrom 2,14900,436629.9400000000
2020-08-23,ÖkoStrom 3,16900,491856.4300000000
2020-08-24,ÖkoStrom 1,10100,302029.1600000000
2020-08-24,ÖkoStrom 2,17200,504029.9300000000
2020-08-24,ÖkoStrom 3,4800,139698.9800000000
2020-08-25,ÖkoStrom 1,14800,442578.7400000000
2020-08-25,ÖkoStrom 2,19900,583149.9200000000
2020-08-25,ÖkoStrom 3,17300,503496.4300000000
2020-08-26,ÖkoGas 1,19300,99423.5800000000
2020-08-26,ÖkoStrom 1,15500,463508.7400000000
2020-08-26,ÖkoStrom 2,11800,345789.9500000000
2020-08-26,ÖkoStrom 3,12600,366707.4500000000
2020-08-27,ÖkoStrom 1,10000,299039.1600000000
2020-08-27,ÖkoStrom 2,11800,345789.9500000000
2020-08-27,ÖkoStrom 3,17300,503496.4300000000
2020-08-28,ÖkoGas 1,19500,100453.5800000000
2020-08-28,ÖkoStrom 1,17100,511358.5300000000
2020-08-28,ÖkoStrom 2,14600,427839.9400000000
2020-08-28,ÖkoStrom 3,20200,587895.9200000000
2020-08-29,ÖkoGas 1,9200,47394.2900000000
2020-08-29,ÖkoStrom 1,13100,391738.9500000000
2020-08-29,ÖkoStrom 2,7600,222709.9700000000
2020-08-29,ÖkoStrom 3,17800,518046.4300000000
2020-08-30,ÖkoGas 1,52500,270446.4500000000
2020-08-30,ÖkoStrom 1,12100,361838.9500000000
2020-08-30,ÖkoStrom 2,15200,445419.9400000000
2020-08-30,ÖkoStrom 3,15000,436556.9400000000
2020-08-31,ÖkoStrom 1,12400,370808.9500000000
2020-08-31,ÖkoStrom 2,9500,278389.9600000000
2020-08-31,ÖkoStrom 3,11700,340517.4500000000
2020-09-01,ÖkoGas 1,17600,90668.5800000000
2020-09-01,ÖkoStrom 1,12000,358848.9500000000
2020-09-01,ÖkoStrom 2,12000,351649.9500000000
2020-09-01,ÖkoStrom 3,15000,436556.9400000000
2020-09-02,ÖkoGas 1,18700,96333.5800000000
2020-09-02,ÖkoStrom 1,18900,565188.3200000000
2020-09-02,ÖkoStrom 2,8100,237359.9700000000
2020-09-02,ÖkoStrom 3,9700,282307.9600000000
2020-09-03,ÖkoGas 1,34300,176687.8700000000
2020-09-03,ÖkoStrom 1,18300,547238.5300000000
2020-09-03,ÖkoStrom 2,17706,518855.7300000000
2020-09-03,ÖkoStrom 3,14600,424916.9400000000
2020-09-04,ÖkoStrom 1,13400,400718.7400000000
2020-09-04,ÖkoStrom 2,15100,442489.9400000000
2020-09-04,ÖkoStrom 3,20200,587895.9200000000
2020-09-05,ÖkoGas 1,49600,255511.4500000000
2020-09-05,ÖkoStrom 1,12300,367818.9500000000
2020-09-05,ÖkoStrom 2,9200,269599.9600000000
2020-09-05,ÖkoStrom 3,18300,532596.4300000000
2020-09-06,ÖkoGas 1,18900,97363.5800000000
2020-09-06,ÖkoStrom 1,20400,610038.3200000000
2020-09-06,ÖkoStrom 2,15200,445419.9400000000
2020-09-06,ÖkoStrom 3,20700,602445.9200000000
2020-09-07,ÖkoGas 1,10100,52029.2900000000
2020-09-07,ÖkoStrom 1,17500,523318.5300000000
2020-09-07,ÖkoStrom 2,12100,354579.9500000000
2020-09-07,ÖkoStrom 3,20400,593715.9200000000
2020-09-08,ÖkoGas 1,19800,101998.5800000000
2020-09-08,ÖkoStrom 1,9500,284089.1600000000
2020-09-08,ÖkoStrom 2,18500,542119.9300000000
2020-09-08,ÖkoStrom 3,9800,285217.9600000000
2020-09-09,ÖkoGas 1,8700,44819.2900000000
2020-09-09,ÖkoStrom 1,18100,541258.5300000000
2020-09-09,ÖkoStrom 2,14500,424909.9400000000
2020-09-09,ÖkoStrom 3,14900,433646.9400000000
2020-09-10,ÖkoGas 1,9300,47909.2900000000
2020-09-10,ÖkoStrom 1,13900,415668.7400000000
2020-09-10,ÖkoStrom 2,11700,342859.9500000000
2020-09-10,ÖkoStrom 3,20300,590805.9200000000
2020-09-11,ÖkoGas 1,10800,55634.2900000000
2020-09-11,ÖkoStrom 1,14600,436598.7400000000
2020-09-11,ÖkoStrom 2,24100,706229.9000000000
2020-09-11,ÖkoStrom 3,17700,515136.4300000000
2020-09-12,ÖkoGas 1,11900,61299.2900000000
2020-09-12,ÖkoStrom 1,12600,376788.9500000000
2020-09-12,ÖkoStrom 2,14600,427839.9400000000
2020-09-12,ÖkoStrom 3,14200,413276.9400000000
2020-09-13,ÖkoGas 1,47500,244696.4500000000
2020-09-13,ÖkoStrom 1,17600,526308.5300000000
2020-09-13,ÖkoStrom 2,14000,410259.9400000000
2020-09-13,ÖkoStrom 3,17200,500586.4300000000
2020-09-14,ÖkoGas 1,11800,60784.2900000000
2020-09-14,ÖkoStrom 1,14800,442578.7400000000
2020-09-14,ÖkoStrom 2,12900,378019.9500000000
2020-09-14,ÖkoStrom 3,9700,282307.9600000000
2020-09-15,ÖkoGas 1,29100,149907.8700000000
2020-09-15,ÖkoStrom 1,9975,298291.6600000000
2020-09-15,ÖkoStrom 2,12200,357509.9500000000
2020-09-15,ÖkoStrom 3,15700,456926.9400000000
2020-09-16,ÖkoGas 1,32400,166902.8700000000
2020-09-16,ÖkoStrom 1,9900,296049.1600000000
2020-09-16,ÖkoStrom 2,18200,533329.9300000000
2020-09-16,ÖkoStrom 3,8600,250288.4700000000
2020-09-17,ÖkoGas 1,19000,97878.5800000000
2020-09-17,ÖkoStrom 1,22000,657888.1100000000
2020-09-17,ÖkoStrom 2,5000,146519.9800000000
2020-09-17,ÖkoStrom 3,16900,491856.4300000000
2020-09-18,ÖkoGas 1,29100,149907.8700000000
2020-09-18,ÖkoStrom 1,11200,334928.9500000000
2020-09-18,ÖkoStrom 2,12200,357509.9500000000
2020-09-18,ÖkoStrom 3,9400,273577.9600000000
2020-09-19,ÖkoGas 1,19100,98393.5800000000
2020-09-19,ÖkoStrom 1,7000,209329.3700000000
2020-09-19,ÖkoStrom 2,16900,495239.9300000000
2020-09-19,ÖkoStrom 3,14100,410366.9400000000
2020-09-20,ÖkoGas 1,9500,48939.2900000000
2020-09-20,ÖkoStrom 1,16900,505378.5300000000
2020-09-20,ÖkoStrom 2,27500,805859.8900000000
2020-09-20,ÖkoStrom 3,22300,649015.4100000000
2020-09-21,ÖkoGas 1,31700,163297.8700000000
2020-09-21,ÖkoStrom 1,19000,568178.3200000000
2020-09-21,ÖkoStrom 2,12400,363369.9500000000
2020-09-21,ÖkoStrom 3,10400,302677.9600000000
2020-09-22,ÖkoGas 1,32000,164842.8700000000
2020-09-22,ÖkoStrom 1,13800,412678.7400000000
2020-09-22,ÖkoStrom 2,16800,492309.9300000000
2020-09-22,ÖkoStrom 3,15000,436556.9400000000
2020-09-23,ÖkoStrom 1,13100,391738.9500000000
2020-09-23,ÖkoStrom 2,12800,375089.9500000000
2020-09-23,ÖkoStrom 3,19200,558795.9200000000
2020-09-24,ÖkoGas 1,16400,84488.5800000000
2020-09-24,ÖkoStrom 1,20200,604058.3200000000
2020-09-24,ÖkoStrom 2,14700,430769.9400000000
2020-09-24,ÖkoStrom 3,15100,439466.9400000000
2020-09-25,ÖkoGas 1,53700,276626.4500000000
2020-09-25,ÖkoStrom 1,15200,454538.7400000000
2020-09-25,ÖkoStrom 2,18200,533329.9300000000
2020-09-25,ÖkoStrom 3,12200,355067.4500000000
2020-09-26,ÖkoGas 1,8000,41214.2900000000
2020-09-26,ÖkoStrom 1,14200,424638.7400000000
2020-09-26,ÖkoStrom 2,15500,454209.9400000000
2020-09-26,ÖkoStrom 3,7600,221188.4700000000
2020-09-27,ÖkoGas 1,16900,87063.5800000000
2020-09-27,ÖkoStrom 1,20400,610038.3200000000
2020-09-27,ÖkoStrom 2,14900,436629.9400000000
2020-09-27,ÖkoStrom 3,7400,215368.4700000000
2020-09-28,ÖkoGas 1,30700,158147.8700000000
2020-09-28,ÖkoStrom 1,15000,448558.7400000000
2020-09-28,ÖkoStrom 2,14700,430769.9400000000
2020-09-28,ÖkoStrom 3,15200,442376.9400000000
2020-09-29,ÖkoGas 1,21100,108693.5800000000
2020-09-29,ÖkoStrom 1,12600,376788.9500000000
2020-09-29,ÖkoStrom 2,19200,562639.9200000000
2020-09-29,ÖkoStrom 3,16300,474386.9400000000
2020-09-30,ÖkoGas 1,33300,171537.8700000000
2020-09-30,ÖkoStrom 1,14100,421648.7400000000
2020-09-30,ÖkoStrom 2,14500,424909.9400000000
2020-09-30,ÖkoStrom 3,15600,454016.9400000000
2020-10-01,ÖkoGas 1,18900,97363.5800000000
2020-10-01,ÖkoStrom 1,24600,735637.9000000000
2020-10-01,ÖkoStrom 2,22200,650549.9100000000
2020-10-01,ÖkoStrom 3,24800,721774.9000000000
2020-10-02,ÖkoGas 1,9800,50484.2900000000
2020-10-02,ÖkoStrom 1,17400,520328.5300000000
2020-10-02,ÖkoStrom 2,24900,729669.9000000000
2020-10-02,ÖkoStrom 3,18800,547155.9200000000
2020-10-03,ÖkoGas 1,58700,302390.7400000000
2020-10-03,ÖkoStrom 1,21900,654898.1100000000
2020-10-03,ÖkoStrom 2,18200,533329.9300000000
2020-10-03,ÖkoStrom 3,24800,721774.9000000000
2020-10-04,ÖkoGas 1,28700,147847.8700000000
2020-10-04,ÖkoStrom 1,19100,571168.3200000000
2020-10-04,ÖkoStrom 2,21700,635899.9100000000
2020-10-04,ÖkoStrom 3,15400,448196.9400000000
2020-10-05,ÖkoGas 1,66100,340515.0300000000
2020-10-05,ÖkoStrom 1,20100,601068.3200000000
2020-10-05,ÖkoStrom 2,22400,656409.9100000000
2020-10-05,ÖkoStrom 3,19100,555885.9200000000
2020-10-06,ÖkoGas 1,29800,153512.8700000000
2020-10-06,ÖkoStrom 1,22700,678818.1100000000
2020-10-06,ÖkoStrom 2,13200,386809.9500000000
2020-10-06,ÖkoStrom 3,16600,483126.4300000000
2020-10-07,ÖkoGas 1,50300,259116.4500000000
2020-10-07,ÖkoStrom 1,23200,693768.1100000000
2020-10-07,ÖkoStrom 2,19900,583149.9200000000
2020-10-07,ÖkoStrom 3,27700,806174.3900000000
2020-10-08,ÖkoGas 1,29300,150937.8700000000
2020-10-08,ÖkoStrom 1,22300,666858.1100000000
2020-10-08,ÖkoStrom 2,24500,717949.9000000000
2020-10-08,ÖkoStrom 3,25500,742144.9000000000
2020-10-09,ÖkoGas 1,29600,152482.8700000000
2020-10-09,ÖkoStrom 1,22800,681808.1100000000
2020-10-09,ÖkoStrom 2,19500,571429.9200000000
2020-10-09,ÖkoStrom 3,18100,526776.4300000000
2020-10-10,ÖkoGas 1,58800,302905.7400000000
2020-10-10,ÖkoStrom 1,19700,589108.3200000000
2020-10-10,ÖkoStrom 2,22100,647619.9100000000
2020-10-10,ÖkoStrom 3,15800,459846.4300000000
2020-10-11,ÖkoGas 1,39800,205027.1600000000
2020-10-11,ÖkoStrom 1,22300,666858.1100000000
2020-10-11,ÖkoStrom 2,22100,647619.9100000000
2020-10-11,ÖkoStrom 3,24700,718864.9000000000
2020-10-12,ÖkoGas 1,48300,248816.4500000000
2020-10-12,ÖkoStrom 1,20000,598078.3200000000
2020-10-12,ÖkoStrom 2,24400,715019.9000000000
2020-10-12,ÖkoStrom 3,23500,683944.9000000000
2020-10-13,ÖkoGas 1,61900,318870.7400000000
2020-10-13,ÖkoStrom 1,22500,672838.1100000000
2020-10-13,ÖkoStrom 2,27500,805859.8900000000
2020-10-13,ÖkoStrom 3,26400,768344.3900000000
2020-10-14,ÖkoGas 1,36100,185972.1600000000
2020-10-14,ÖkoStrom 1,14900,445568.7400000000
2020-10-14,ÖkoStrom 2,19600,574359.9200000000
2020-10-14,ÖkoStrom 3,20200,587895.9200000000
2020-10-15,ÖkoGas 1,16900,87063.5800000000
2020-10-15,ÖkoStrom 1,19900,595088.3200000000
2020-10-15,ÖkoStrom 2,17600,515749.9300000000
2020-10-15,ÖkoStrom 3,25500,742144.9000000000
2020-10-16,ÖkoGas 1,29600,152482.8700000000
2020-10-16,ÖkoStrom 1,20000,598078.3200000000
2020-10-16,ÖkoStrom 2,27400,802929.8900000000
2020-10-16,ÖkoStrom 3,16900,491856.4300000000
2020-10-17,ÖkoGas 1,51300,264266.4500000000
2020-10-17,ÖkoStrom 1,28600,855247.6900000000
2020-10-17,ÖkoStrom 2,19400,568499.9200000000
2020-10-17,ÖkoStrom 3,23100,672295.4100000000
2020-10-18,ÖkoGas 1,27500,141667.8700000000
2020-10-18,ÖkoStrom 1,27900,834317.6900000000
2020-10-18,ÖkoStrom 2,16400,480589.9300000000
2020-10-18,ÖkoStrom 3,16500,480216.4300000000
2020-10-19,ÖkoGas 1,50500,260146.4500000000
2020-10-19,ÖkoStrom 1,20200,604058.3200000000
2020-10-19,ÖkoStrom 2,19500,571429.9200000000
2020-10-19,ÖkoStrom 3,19400,564615.9200000000
2020-10-20,ÖkoGas 1,26500,136517.8700000000
2020-10-20,ÖkoStrom 1,13800,412678.7400000000
2020-10-20,ÖkoStrom 2,21900,641759.9100000000
2020-10-20,ÖkoStrom 3,17000,494766.4300000000
2020-10-21,ÖkoGas 1,26000,133942.8700000000
2020-10-21,ÖkoStrom 1,21400,639948.1100000000
2020-10-21,ÖkoStrom 2,29500,864469.8800000000
2020-10-21,ÖkoStrom 3,20500,596625.9200000000
2020-10-22,ÖkoGas 1,38900,200392.1600000000
2020-10-22,ÖkoStrom 1,17300,517338.5300000000
2020-10-22,ÖkoStrom 2,17900,524539.9300000000
2020-10-22,ÖkoStrom 3,23600,686845.4100000000
2020-10-23,ÖkoGas 1,41100,211722.1600000000
2020-10-23,ÖkoStrom 1,14800,442578.7400000000
2020-10-23,ÖkoStrom 2,26000,761899.9000000000
2020-10-23,ÖkoStrom 3,25100,730504.9000000000
2020-10-24,ÖkoGas 1,10900,56149.2900000000
2020-10-24,ÖkoStrom 1,21700,648918.1100000000
2020-10-24,ÖkoStrom 2,15200,445419.9400000000
2020-10-24,ÖkoStrom 3,16900,491856.4300000000
2020-10-25,ÖkoGas 1,60600,312175.7400000000
2020-10-25,ÖkoStrom 1,17500,523318.5300000000
2020-10-25,ÖkoStrom 2,22600,662269.9100000000
2020-10-25,ÖkoStrom 3,22500,654835.4100000000
2020-10-26,ÖkoGas 1,40600,209147.1600000000
2020-10-26,ÖkoStrom 1,21500,642938.1100000000
2020-10-26,ÖkoStrom 2,24000,703299.9000000000
2020-10-26,ÖkoStrom 3,24800,721774.9000000000
2020-10-27,ÖkoGas 1,44600,229747.1600000000
2020-10-27,ÖkoStrom 1,19700,589108.3200000000
2020-10-27,ÖkoStrom 2,22400,656409.9100000000
2020-10-27,ÖkoStrom 3,19000,552975.9200000000
2020-10-28,ÖkoGas 1,27700,142697.8700000000
2020-10-28,ÖkoStrom 1,25000,747597.9000000000
2020-10-28,ÖkoStrom 2,22900,671059.9100000000
2020-10-28,ÖkoStrom 3,21000,611185.4100000000
2020-10-29,ÖkoGas 1,18600,95818.5800000000
2020-10-29,ÖkoStrom 1,26700,798437.6900000000
2020-10-29,ÖkoStrom 2,20200,591939.9200000000
2020-10-29,ÖkoStrom 3,19200,558795.9200000000
2020-10-30,ÖkoGas 1,86300,444573.6100000000
2020-10-30,ÖkoStrom 1,23500,702747.9000000000
2020-10-30,ÖkoStrom 2,21600,632969.9100000000
2020-10-30,ÖkoStrom 3,22500,654835.4100000000
2020-10-31,ÖkoGas 1,20000,103028.5800000000
2020-10-31,ÖkoStrom 1,22500,672838.1100000000
2020-10-31,ÖkoStrom 2,22300,653479.9100000000
2020-10-31,ÖkoStrom 3,21900,637375.4100000000
2020-11-01,ÖkoGas 1,42700,219962.1600000000
2020-11-01,ÖkoStrom 1,20200,604058.3200000000
2020-11-01,ÖkoStrom 2,22600,662269.9100000000
2020-11-01,ÖkoStrom 3,24500,713044.9000000000
2020-11-02,ÖkoGas 1,21300,109723.5800000000
2020-11-02,ÖkoStrom 1,23200,693768.1100000000
2020-11-02,ÖkoStrom 2,19900,583149.9200000000
2020-11-02,ÖkoStrom 3,19400,564615.9200000000
2020-11-03,ÖkoGas 1,83800,431684.3200000000
2020-11-03,ÖkoStrom 1,24500,732647.9000000000
2020-11-03,ÖkoStrom 2,21900,641759.9100000000
2020-11-03,ÖkoStrom 3,23000,669385.4100000000
2020-11-04,ÖkoGas 1,79500,409539.3200000000
2020-11-04,ÖkoStrom 1,17600,526308.5300000000
2020-11-04,ÖkoStrom 2,23200,679849.9100000000
2020-11-04,ÖkoStrom 3,23100,672295.4100000000
2020-11-05,ÖkoGas 1,47600,245211.4500000000
2020-11-05,ÖkoStrom 1,26400,789467.6900000000
2020-11-05,ÖkoStrom 2,22900,671059.9100000000
2020-11-05,ÖkoStrom 3,27500,800354.3900000000
2020-11-06,ÖkoGas 1,37900,195242.1600000000
2020-11-06,ÖkoStrom 1,27600,825347.6900000000
2020-11-06,ÖkoStrom 2,25100,735529.9000000000
2020-11-06,ÖkoStrom 3,25000,727594.9000000000
2020-11-07,ÖkoGas 1,38000,195757.1600000000
2020-11-07,ÖkoStrom 1,23300,696758.1100000000
2020-11-07,ÖkoStrom 2,27500,805859.8900000000
2020-11-07,ÖkoStrom 3,19800,576255.9200000000
2020-11-08,ÖkoGas 1,47100,242636.4500000000
2020-11-08,ÖkoStrom 1,17100,511358.5300000000
2020-11-08,ÖkoStrom 2,19700,577289.9200000000
2020-11-08,ÖkoStrom 3,14800,430736.9400000000
2020-11-09,ÖkoGas 1,48500,249846.4500000000
2020-11-09,ÖkoStrom 1,18000,538268.5300000000
2020-11-09,ÖkoStrom 2,21600,632969.9100000000
2020-11-09,ÖkoStrom 3,21600,628645.4100000000
2020-11-10,ÖkoGas 1,30600,157632.8700000000
2020-11-10,ÖkoStrom 1,27500,822357.6900000000
2020-11-10,ÖkoStrom 2,17300,506959.9300000000
2020-11-10,ÖkoStrom 3,17500,509316.4300000000
2020-11-11,ÖkoGas 1,18400,94788.5800000000
2020-11-11,ÖkoStrom 1,23700,708727.9000000000
2020-11-11,ÖkoStrom 2,19400,568499.9200000000
2020-11-11,ÖkoStrom 3,17700,515136.4300000000
2020-11-12,ÖkoGas 1,61000,314235.7400000000
2020-11-12,ÖkoStrom 1,21700,648918.1100000000
2020-11-12,ÖkoStrom 2,17700,518679.9300000000
2020-11-12,ÖkoStrom 3,25000,727594.9000000000
2020-11-13,ÖkoGas 1,62200,320415.7400000000
2020-11-13,ÖkoStrom 1,27400,819367.6900000000
2020-11-13,ÖkoStrom 2,25500,747249.9000000000
2020-11-13,ÖkoStrom 3,23000,669385.4100000000
2020-11-14,ÖkoGas 1,52000,267871.4500000000
2020-11-14,ÖkoStrom 1,24900,744607.9000000000
2020-11-14,ÖkoStrom 2,17400,509889.9300000000
2020-11-14,ÖkoStrom 3,17200,500586.4300000000
2020-11-15,ÖkoGas 1,55200,284365.7400000000
2020-11-15,ÖkoStrom 1,19600,586118.3200000000
2020-11-15,ÖkoStrom 2,23900,700369.9000000000
2020-11-15,ÖkoStrom 3,24400,710134.9000000000
2020-11-16,ÖkoGas 1,50700,261176.4500000000
2020-11-16,ÖkoStrom 1,22500,672838.1100000000
2020-11-16,ÖkoStrom 2,21900,641759.9100000000
2020-11-16,ÖkoStrom 3,22000,640285.4100000000
2020-11-17,ÖkoGas 1,62400,321445.7400000000
2020-11-17,ÖkoStrom 1,21800,651908.1100000000
2020-11-17,ÖkoStrom 2,14400,421979.9400000000
2020-11-17,ÖkoStrom 3,24700,718864.9000000000
2020-11-18,ÖkoGas 1,63100,325050.7400000000
2020-11-18,ÖkoStrom 1,21100,630978.1100000000
2020-11-18,ÖkoStrom 2,24600,720879.9000000000
2020-11-18,ÖkoStrom 3,22300,649015.4100000000
2020-11-19,ÖkoGas 1,28700,147847.8700000000
2020-11-19,ÖkoStrom 1,25000,747597.9000000000
2020-11-19,ÖkoStrom 2,21600,632969.9100000000
2020-11-19,ÖkoStrom 3,22300,649015.4100000000
2020-11-20,ÖkoGas 1,38400,197817.1600000000
2020-11-20,ÖkoStrom 1,24500,732647.9000000000
2020-11-20,ÖkoStrom 2,21900,641759.9100000000
2020-11-20,ÖkoStrom 3,19200,558795.9200000000
2020-11-21,ÖkoGas 1,38200,196787.1600000000
2020-11-21,ÖkoStrom 1,21800,651908.1100000000
2020-11-21,ÖkoStrom 2,21500,630039.9100000000
2020-11-21,ÖkoStrom 3,15700,456926.9400000000
2020-11-22,ÖkoGas 1,67500,347725.0300000000
2020-11-22,ÖkoStrom 1,27500,822357.6900000000
2020-11-22,ÖkoStrom 2,26900,788279.8900000000
2020-11-22,ÖkoStrom 3,24600,715954.9000000000
2020-11-23,ÖkoGas 1,28800,148362.8700000000
2020-11-23,ÖkoStrom 1,22700,678818.1100000000
2020-11-23,ÖkoStrom 2,21300,624179.9100000000
2020-11-23,ÖkoStrom 3,17800,518046.4300000000
2020-11-24,ÖkoGas 1,71500,368325.0300000000
2020-11-24,ÖkoStrom 1,22000,657888.1100000000
2020-11-24,ÖkoStrom 2,24500,717949.9000000000
2020-11-24,ÖkoStrom 3,22000,640285.4100000000
2020-11-25,ÖkoGas 1,90600,466718.6100000000
2020-11-25,ÖkoStrom 1,23900,714707.9000000000
2020-11-25,ÖkoStrom 2,25200,738459.9000000000
2020-11-25,ÖkoStrom 3,23200,675205.4100000000
2020-11-26,ÖkoGas 1,77500,399239.3200000000
2020-11-26,ÖkoStrom 1,20000,598078.3200000000
2020-11-26,ÖkoStrom 2,25700,753109.9000000000
2020-11-26,ÖkoStrom 3,22100,643195.4100000000
2020-11-27,ÖkoStrom 1,27000,807407.6900000000
2020-11-27,ÖkoStrom 2,23900,700369.9000000000
2020-11-27,ÖkoStrom 3,21500,625735.4100000000
2020-11-28,ÖkoGas 1,29400,151452.8700000000
2020-11-28,ÖkoStrom 1,24800,741617.9000000000
2020-11-28,ÖkoStrom 2,21600,632969.9100000000
2020-11-28,ÖkoStrom 3,27500,800354.3900000000
2020-11-29,ÖkoGas 1,60500,311660.7400000000
2020-11-29,ÖkoStrom 1,27500,822357.6900000000
2020-11-29,ÖkoStrom 2,17900,524539.9300000000
2020-11-29,ÖkoStrom 3,22200,646105.4100000000
2020-11-30,ÖkoGas 1,31500,162267.8700000000
2020-11-30,ÖkoStrom 1,22300,666858.1100000000
2020-11-30,ÖkoStrom 2,23700,694509.9000000000
2020-11-30,ÖkoStrom 3,26500,771254.3900000000
2020-12-01,ÖkoGas 1,43100,222022.1600000000
2020-12-01,ÖkoStrom 1,21900,654898.1100000000
2020-12-01,ÖkoStrom 2,21600,632969.9100000000
2020-12-01,ÖkoStrom 3,21700,631555.4100000000
2020-12-02,ÖkoGas 1,71500,368325.0300000000
2020-12-02,ÖkoStrom 1,25000,747597.9000000000
2020-12-02,ÖkoStrom 2,22600,662269.9100000000
2020-12-02,ÖkoStrom 3,25200,733414.9000000000
2020-12-03,ÖkoGas 1,29600,152482.8700000000
2020-12-03,ÖkoStrom 1,22000,657888.1100000000
2020-12-03,ÖkoStrom 2,24700,723809.9000000000
2020-12-03,ÖkoStrom 3,23100,672295.4100000000
2020-12-04,ÖkoGas 1,113500,584682.1900000000
2020-12-04,ÖkoStrom 1,21700,648918.1100000000
2020-12-04,ÖkoStrom 2,25500,747249.9000000000
2020-12-04,ÖkoStrom 3,19300,561705.9200000000
2020-12-05,ÖkoGas 1,29000,149392.8700000000
2020-12-05,ÖkoStrom 1,24500,732647.9000000000
2020-12-05,ÖkoStrom 2,21600,632969.9100000000
2020-12-05,ÖkoStrom 3,21300,619915.4100000000
2020-12-06,ÖkoGas 1,59300,305480.7400000000
2020-12-06,ÖkoStrom 1,27500,822357.6900000000
2020-12-06,ÖkoStrom 2,27400,802929.8900000000
2020-12-06,ÖkoStrom 3,25200,733414.9000000000
2020-12-07,ÖkoGas 1,38900,200392.1600000000
2020-12-07,ÖkoStrom 1,22600,675828.1100000000
2020-12-07,ÖkoStrom 2,19300,565569.9200000000
2020-12-07,ÖkoStrom 3,24500,713044.9000000000
2020-12-08,ÖkoGas 1,63600,327625.7400000000
2020-12-08,ÖkoStrom 1,24500,732647.9000000000
2020-12-08,ÖkoStrom 2,30600,896699.8800000000
2020-12-08,ÖkoStrom 3,21900,637375.4100000000
2020-12-09,ÖkoGas 1,90200,464658.6100000000
2020-12-09,ÖkoStrom 1,27100,810397.6900000000
2020-12-09,ÖkoStrom 2,26700,782419.8900000000
2020-12-09,ÖkoStrom 3,22200,646105.4100000000
2020-12-10,ÖkoGas 1,54300,279730.7400000000
2020-12-10,ÖkoStrom 1,22200,663868.1100000000
2020-12-10,ÖkoStrom 2,27300,799999.8900000000
2020-12-10,ÖkoStrom 3,22000,640285.4100000000
2020-12-11,ÖkoGas 1,21500,110753.5800000000
2020-12-11,ÖkoStrom 1,24400,729657.9000000000
2020-12-11,ÖkoStrom 2,27500,805859.8900000000
2020-12-11,ÖkoStrom 3,22500,654835.4100000000
2020-12-12,ÖkoGas 1,62000,319385.7400000000
2020-12-12,ÖkoStrom 1,29600,885157.4800000000
2020-12-12,ÖkoStrom 2,27400,802929.8900000000
2020-12-12,ÖkoStrom 3,19400,564615.9200000000
2020-12-13,ÖkoGas 1,38600,198847.1600000000
2020-12-13,ÖkoStrom 1,16200,484448.5300000000
2020-12-13,ÖkoStrom 2,25000,732599.9000000000
2020-12-13,ÖkoStrom 3,27500,800354.3900000000
2020-12-14,ÖkoGas 1,83500,430139.3200000000
2020-12-14,ÖkoStrom 1,25500,762547.9000000000
2020-12-14,ÖkoStrom 2,24700,723809.9000000000
2020-12-14,ÖkoStrom 3,25500,742144.9000000000
2020-12-15,ÖkoGas 1,54300,279730.7400000000
2020-12-15,ÖkoStrom 1,18900,565188.3200000000
2020-12-15,ÖkoStrom 2,15000,439559.9400000000
2020-12-15,ÖkoStrom 3,24800,721774.9000000000
2020-12-16,ÖkoGas 1,36300,187002.1600000000
2020-12-16,ÖkoStrom 1,23600,705737.9000000000
2020-12-16,ÖkoStrom 2,19100,559709.9200000000
2020-12-16,ÖkoStrom 3,22600,657745.4100000000
2020-12-17,ÖkoGas 1,67400,347210.0300000000
2020-12-17,ÖkoStrom 1,23000,687788.1100000000
2020-12-17,ÖkoStrom 2,27500,805859.8900000000
2020-12-17,ÖkoStrom 3,25000,727594.9000000000
2020-12-18,ÖkoGas 1,19200,98908.5800000000
2020-12-18,ÖkoStrom 1,20900,624998.1100000000
2020-12-18,ÖkoStrom 2,27500,805859.8900000000
2020-12-18,ÖkoStrom 3,20200,587895.9200000000
2020-12-19,ÖkoGas 1,70500,363175.0300000000
2020-12-19,ÖkoStrom 1,22700,678818.1100000000
2020-12-19,ÖkoStrom 2,25000,732599.9000000000
2020-12-19,ÖkoStrom 3,22700,660655.4100000000
2020-12-20,ÖkoGas 1,46800,241091.4500000000
2020-12-20,ÖkoStrom 1,24500,732647.9000000000
2020-12-20,ÖkoStrom 2,24500,717949.9000000000
2020-12-20,ÖkoStrom 3,22100,643195.4100000000
2020-12-21,ÖkoGas 1,68800,354420.0300000000
