contractid,createdat,revenue
35453,2020-12-30,73259.9900000000
35454,2020-12-12,80739.7900000000
35455,2020-12-19,57179.2900000000
35456,2020-12-16,75669.4900000000
35457,2020-12-30,51514.2900000000
35458,2020-12-15,86719.7900000000
35459,2020-12-16,79119.9900000000
35460,2020-12-22,77749.7900000000
35461,2020-12-20,64029.4900000000
35462,2020-12-22,55634.2900000000
35464,2020-12-02,68779.7900000000
35465,2020-12-02,48424.2900000000
35466,2020-12-02,73259.9900000000
35467,2020-12-30,79119.9900000000
35469,2020-12-24,62799.7900000000
35470,2020-12-29,77749.7900000000
35471,2020-12-11,76189.9900000000
35472,2020-12-05,58609.9900000000
35473,2020-12-25,58609.9900000000
35475,2020-12-09,62799.7900000000
35476,2020-12-16,81489.4900000000
35477,2020-12-01,66939.4900000000
35478,2020-12-05,86719.7900000000
35479,2020-12-17,69849.4900000000
35480,2020-12-31,68779.7900000000
35481,2020-12-16,80739.7900000000
35482,2020-12-20,78579.4900000000
35483,2020-12-10,74759.7900000000
35484,2020-12-31,68779.7900000000
35485,2020-12-05,71769.7900000000
35486,2020-12-02,58209.4900000000
35487,2020-12-30,69849.4900000000
35488,2020-12-18,76189.9900000000
35489,2020-12-19,86719.7900000000
35490,2020-12-24,72759.4900000000
35491,2020-12-23,70329.9900000000
35492,2020-12-28,70329.9900000000
35493,2020-12-07,55119.2900000000
35494,2020-12-19,65789.7900000000
35495,2020-12-03,64469.9900000000
35496,2020-12-17,64029.4900000000
35497,2020-12-21,77749.7900000000
35498,2020-12-10,75669.4900000000
35500,2020-12-19,84399.4900000000
35501,2020-12-09,69849.4900000000
35502,2020-12-13,81489.4900000000
35504,2020-12-05,61539.9900000000
35505,2020-12-18,65789.7900000000
35506,2020-12-18,67399.9900000000
35507,2020-12-01,65789.7900000000
35508,2020-12-29,84979.9900000000
35509,2020-12-27,61539.9900000000
35510,2020-12-07,58609.9900000000
35511,2020-12-04,64469.9900000000
35512,2020-12-24,57179.2900000000
35513,2020-12-26,71769.7900000000
35514,2020-12-05,64469.9900000000
35515,2020-12-03,87909.9900000000
35516,2020-12-06,65789.7900000000
35517,2020-12-24,84979.9900000000
35518,2020-12-25,79119.9900000000
35519,2020-12-18,82049.9900000000
35520,2020-12-13,58724.2900000000
35521,2020-12-12,89709.7900000000
35522,2020-12-22,59809.7900000000
35523,2020-12-05,61119.4900000000
35524,2020-12-29,72759.4900000000
35525,2020-12-17,83729.7900000000
35527,2020-12-22,46364.2900000000
35528,2020-12-04,58209.4900000000
35529,2020-12-02,84399.4900000000
35530,2020-12-04,79119.9900000000
35531,2020-12-18,84979.9900000000
35532,2020-12-13,62799.7900000000
35534,2020-12-08,79119.9900000000
35535,2020-12-16,78579.4900000000
35536,2020-12-25,73259.9900000000
35537,2020-12-21,72759.4900000000
35538,2020-12-09,62799.7900000000
35539,2020-12-14,65789.7900000000
35541,2020-12-03,78579.4900000000
35542,2020-12-06,64029.4900000000
35543,2020-12-27,54604.2900000000
35544,2020-12-29,64029.4900000000
35545,2020-12-24,51514.2900000000
35546,2020-12-13,76189.9900000000
35547,2020-12-20,66939.4900000000
35548,2020-12-24,72759.4900000000
35549,2020-12-18,74759.7900000000
35550,2020-12-08,72759.4900000000
35551,2020-12-30,80739.7900000000
35552,2020-12-04,64029.4900000000
35553,2020-12-06,57179.2900000000
35554,2020-12-15,61119.4900000000
35555,2020-12-01,58609.9900000000
35557,2020-12-12,68779.7900000000
35558,2020-12-04,64029.4900000000
35559,2020-12-20,61299.2900000000
35560,2020-12-05,68779.7900000000
35561,2020-12-02,68779.7900000000
35562,2020-12-26,84399.4900000000
35563,2020-12-11,83729.7900000000
35564,2020-12-25,69849.4900000000
35565,2020-12-19,74759.7900000000
35566,2020-12-31,68779.7900000000
35567,2020-12-21,76189.9900000000
35568,2020-12-07,64469.9900000000
35569,2020-12-29,77749.7900000000
35570,2020-12-17,80739.7900000000
35571,2020-12-18,86719.7900000000
35572,2020-12-21,46364.2900000000
35573,2020-12-06,86719.7900000000
35575,2020-12-19,61539.9900000000
35576,2020-12-04,61119.4900000000
35577,2020-12-03,67399.9900000000
35578,2020-12-13,79119.9900000000
35579,2020-12-10,83729.7900000000
35580,2020-12-21,86719.7900000000
35581,2020-12-16,70329.9900000000
35582,2020-12-25,76189.9900000000
35583,2020-12-31,56819.7900000000
35584,2020-12-18,70329.9900000000
35585,2020-12-05,68779.7900000000
35586,2020-12-02,69849.4900000000
35587,2020-12-21,76189.9900000000
35588,2020-12-06,61119.4900000000
35589,2020-12-29,89709.7900000000
35590,2020-12-21,72759.4900000000
35591,2020-12-25,69849.4900000000
35592,2020-12-03,58609.9900000000
35593,2020-12-30,80739.7900000000
35594,2020-12-11,56819.7900000000
35595,2020-12-04,54604.2900000000
35596,2020-12-19,58609.9900000000
35597,2020-12-08,83729.7900000000
35598,2020-12-11,58609.9900000000
35599,2020-12-12,71769.7900000000
35600,2020-12-30,71769.7900000000
35601,2020-12-21,81489.4900000000
35602,2020-12-19,69849.4900000000
35603,2020-12-25,68779.7900000000
35604,2020-12-23,78579.4900000000
35605,2020-12-04,75669.4900000000
35606,2020-12-03,79119.9900000000
35607,2020-12-01,82049.9900000000
35608,2020-12-05,70329.9900000000
35609,2020-12-22,81489.4900000000
35610,2020-12-03,67399.9900000000
35611,2020-12-27,64029.4900000000
35612,2020-12-08,87909.9900000000
35613,2020-12-20,75669.4900000000
35615,2020-12-01,72759.4900000000
35617,2020-12-20,68779.7900000000
35618,2020-12-29,77749.7900000000
35619,2020-12-13,81489.4900000000
35620,2020-12-11,83729.7900000000
35621,2020-12-17,69849.4900000000
35622,2020-12-27,64469.9900000000
35623,2020-12-27,61119.4900000000
35624,2020-12-21,80739.7900000000
35625,2020-12-20,79119.9900000000
35627,2020-12-29,82049.9900000000
35628,2020-12-14,48939.2900000000
35629,2020-12-31,64469.9900000000
35630,2020-12-30,53574.2900000000
35631,2020-12-11,79119.9900000000
35632,2020-12-16,74759.7900000000
35633,2020-12-04,71769.7900000000
35634,2020-12-26,86719.7900000000
35635,2020-12-06,76189.9900000000
35636,2020-12-06,59809.7900000000
35637,2020-12-06,90219.4900000000
35638,2020-12-22,81489.4900000000
35639,2020-12-01,76189.9900000000
35640,2020-12-27,89709.7900000000
35641,2020-12-24,84399.4900000000
35642,2020-12-25,76189.9900000000
35643,2020-12-02,81489.4900000000
35644,2020-12-31,67399.9900000000
35645,2020-12-01,64029.4900000000
35646,2020-12-07,78579.4900000000
35647,2020-12-24,83729.7900000000
35648,2020-12-10,83729.7900000000
35649,2020-12-05,76189.9900000000
35650,2020-12-29,72759.4900000000
35651,2020-12-16,69849.4900000000
35652,2020-12-28,78579.4900000000
35653,2020-12-12,73259.9900000000
35654,2020-12-07,72759.4900000000
35655,2020-12-30,78579.4900000000
35656,2020-12-21,48939.2900000000
35657,2020-12-12,72759.4900000000
35658,2020-12-09,75669.4900000000
35661,2020-12-26,59809.7900000000
35662,2020-12-25,80739.7900000000
35663,2020-12-16,66939.4900000000
35664,2020-12-04,76189.9900000000
35665,2020-12-07,84399.4900000000
35667,2020-12-01,64469.9900000000
35668,2020-12-14,41214.2900000000
35669,2020-12-22,52029.2900000000
35671,2020-12-03,71769.7900000000
35672,2020-12-13,70329.9900000000
35673,2020-12-29,84979.9900000000
35674,2020-12-29,81489.4900000000
35675,2020-12-15,72759.4900000000
35677,2020-12-12,68779.7900000000
35678,2020-12-08,74759.7900000000
35679,2020-12-07,58209.4900000000
35680,2020-12-28,73259.9900000000
35681,2020-12-05,86719.7900000000
35682,2020-12-02,56819.7900000000
35683,2020-12-18,69849.4900000000
35684,2020-12-26,68779.7900000000
35685,2020-12-12,69849.4900000000
35687,2020-12-20,82049.9900000000
35688,2020-12-22,51514.2900000000
35689,2020-12-19,65789.7900000000
35690,2020-12-16,74759.7900000000
35692,2020-12-10,73259.9900000000
35693,2020-12-05,64029.4900000000
35694,2020-12-10,64469.9900000000
35695,2020-12-29,66939.4900000000
35696,2020-12-31,77749.7900000000
35697,2020-12-29,79119.9900000000
35698,2020-12-31,70329.9900000000
35699,2020-12-05,79119.9900000000
35700,2020-12-21,62799.7900000000
35701,2020-12-18,77749.7900000000
35702,2020-12-12,62799.7900000000
35703,2020-12-25,61119.4900000000
35704,2020-12-30,69849.4900000000
35705,2020-12-25,62799.7900000000
35706,2020-12-08,64029.4900000000
35707,2020-12-23,64469.9900000000
35708,2020-12-19,65789.7900000000
35709,2020-12-28,61539.9900000000
35710,2020-12-08,64469.9900000000
35711,2020-12-06,72759.4900000000
35712,2020-12-24,78579.4900000000
35713,2020-12-28,64029.4900000000
35714,2020-12-11,75669.4900000000
35715,2020-12-01,83729.7900000000
35716,2020-12-04,77749.7900000000
35717,2020-12-25,61119.4900000000
35718,2020-12-02,58609.9900000000
35719,2020-12-18,62799.7900000000
35720,2020-12-02,70329.9900000000
35721,2020-12-28,65789.7900000000
35722,2020-12-29,73259.9900000000
35723,2020-12-14,77749.7900000000
35724,2020-12-04,61119.4900000000
35725,2020-12-28,73259.9900000000
35726,2020-12-08,87309.4900000000
35727,2020-12-25,84399.4900000000
35728,2020-12-21,64029.4900000000
35729,2020-12-09,73259.9900000000
35730,2020-12-17,61119.4900000000
35731,2020-12-16,69849.4900000000
35732,2020-12-06,61119.4900000000
35733,2020-12-02,58209.4900000000
35734,2020-12-31,82049.9900000000
35735,2020-12-26,71769.7900000000
35736,2020-12-27,81489.4900000000
35737,2020-12-13,87909.9900000000
35738,2020-12-06,61119.4900000000
35739,2020-12-23,81489.4900000000
35740,2020-12-08,81489.4900000000
35741,2020-12-16,56819.7900000000
35742,2020-12-18,87909.9900000000
35743,2020-12-27,58609.9900000000
35744,2020-12-06,84399.4900000000
35745,2020-12-03,64469.9900000000
35746,2020-12-15,71769.7900000000
35747,2020-12-20,75669.4900000000
35748,2020-12-18,68779.7900000000
35749,2020-12-08,70329.9900000000
35750,2020-12-02,50484.2900000000
35751,2020-12-20,64469.9900000000
35752,2020-12-09,87909.9900000000
35753,2020-12-02,82049.9900000000
35754,2020-12-19,64029.4900000000
35755,2020-12-08,69849.4900000000
35756,2020-12-22,49454.2900000000
35757,2020-12-22,66939.4900000000
35758,2020-12-13,78579.4900000000
35759,2020-12-08,74759.7900000000
35760,2020-12-29,74759.7900000000
35761,2020-12-07,75669.4900000000
35762,2020-12-17,68779.7900000000
35763,2020-12-04,83729.7900000000
35764,2020-12-06,61539.9900000000
35765,2020-12-10,67399.9900000000
35766,2020-12-22,83729.7900000000
35767,2020-12-04,62799.7900000000
35768,2020-12-03,50484.2900000000
35769,2020-12-18,82049.9900000000
35770,2020-12-22,80739.7900000000
35771,2020-12-03,80739.7900000000
35772,2020-12-07,71769.7900000000
35773,2020-12-06,76189.9900000000
35774,2020-12-25,83729.7900000000
35775,2020-12-13,67399.9900000000
35776,2020-12-21,68779.7900000000
35777,2020-12-22,71769.7900000000
35778,2020-12-29,75669.4900000000
35779,2020-12-28,73259.9900000000
35781,2020-12-31,76189.9900000000
35782,2020-12-11,64469.9900000000
35783,2020-12-29,74759.7900000000
35784,2020-12-19,59809.7900000000
35785,2020-12-27,61119.4900000000
35786,2020-12-08,59809.7900000000
35787,2020-12-29,65789.7900000000
35788,2020-12-27,80739.7900000000
35789,2020-12-18,59809.7900000000
35790,2020-12-22,76189.9900000000
35791,2020-12-17,61119.4900000000
35792,2020-12-21,84979.9900000000
35793,2020-12-03,64469.9900000000
35794,2020-12-27,59809.7900000000
35795,2020-12-28,61119.4900000000
35796,2020-12-27,43789.2900000000
35797,2020-12-18,71769.7900000000
35798,2020-12-17,67399.9900000000
35799,2020-12-11,76189.9900000000
35800,2020-12-02,53574.2900000000
35801,2020-12-15,62799.7900000000
35802,2020-12-17,59809.7900000000
35803,2020-12-15,39669.2900000000
35804,2020-12-04,80739.7900000000
35805,2020-12-13,80739.7900000000
35806,2020-12-12,79119.9900000000
35807,2020-12-11,78579.4900000000
35808,2020-12-28,69849.4900000000
35809,2020-12-11,70329.9900000000
35810,2020-12-27,58209.4900000000
35811,2020-12-03,87309.4900000000
35812,2020-12-18,70329.9900000000
35813,2020-12-11,51514.2900000000
35814,2020-12-24,64469.9900000000
35815,2020-12-09,55299.4900000000
35816,2020-12-09,80739.7900000000
35817,2020-12-02,87909.9900000000
35818,2020-12-14,61119.4900000000
35819,2020-12-30,73259.9900000000
35820,2020-12-15,66939.4900000000
35821,2020-12-28,62799.7900000000
35822,2020-12-07,84399.4900000000
35823,2020-12-09,74759.7900000000
35824,2020-12-03,46879.2900000000
35827,2020-12-24,64029.4900000000
35828,2020-12-29,80739.7900000000
35829,2020-12-20,84979.9900000000
35830,2020-12-09,64029.4900000000
35831,2020-12-20,84399.4900000000
35832,2020-12-28,80739.7900000000
35833,2020-12-05,72759.4900000000
35834,2020-12-19,71769.7900000000
35835,2020-12-29,59754.2900000000
35836,2020-12-29,84979.9900000000
35837,2020-12-27,61539.9900000000
35838,2020-12-03,79119.9900000000
35839,2020-12-16,65789.7900000000
35840,2020-12-27,65789.7900000000
35841,2020-12-29,75669.4900000000
35842,2020-12-03,62799.7900000000
35844,2020-12-12,83729.7900000000
35845,2020-12-17,67399.9900000000
35846,2020-12-15,83729.7900000000
35847,2020-12-01,51514.2900000000
35848,2020-12-29,62799.7900000000
35849,2020-12-09,86719.7900000000
35850,2020-12-25,61119.4900000000
35851,2020-12-05,61119.4900000000
35852,2020-12-03,58209.4900000000
35853,2020-12-11,61539.9900000000
35854,2020-12-08,86719.7900000000
35856,2020-12-02,65789.7900000000
35857,2020-12-01,82049.9900000000
35858,2020-12-05,58209.2900000000
35859,2020-12-04,82049.9900000000
35860,2020-12-08,62799.7900000000
35861,2020-12-17,86719.7900000000
35862,2020-12-13,67399.9900000000
35865,2020-12-18,67399.9900000000
35866,2020-12-03,79119.9900000000
35867,2020-12-05,83729.7900000000
35868,2020-12-18,73259.9900000000
35869,2020-12-06,83729.7900000000
35870,2020-12-13,69849.4900000000
35871,2020-12-01,80739.7900000000
35872,2020-12-27,78579.4900000000
35873,2020-12-15,75669.4900000000
35874,2020-12-15,83729.7900000000
35875,2020-12-08,82049.9900000000
35876,2020-12-14,76189.9900000000
35877,2020-12-17,61539.9900000000
35879,2020-12-21,74759.7900000000
35881,2020-12-09,81489.4900000000
35882,2020-12-28,61539.9900000000
35883,2020-12-06,82049.9900000000
35884,2020-12-30,74759.7900000000
35885,2020-12-07,61539.9900000000
35886,2020-12-19,83729.7900000000
35887,2020-12-28,82049.9900000000
35888,2020-12-18,70329.9900000000
35889,2020-12-07,75669.4900000000
35890,2020-12-22,56819.7900000000
35891,2020-12-30,79119.9900000000
35892,2020-12-15,83729.7900000000
35893,2020-12-25,74759.7900000000
35894,2020-12-25,74759.7900000000
35895,2020-12-15,67399.9900000000
35896,2020-12-19,87909.9900000000
35897,2020-12-17,86719.7900000000
35898,2020-12-24,76189.9900000000
35899,2020-12-16,76189.9900000000
35900,2020-12-09,67399.9900000000
35901,2020-12-03,83729.7900000000
35902,2020-12-13,42244.2900000000
35903,2020-12-31,79119.9900000000
35904,2020-12-02,81489.4900000000
35905,2020-12-12,69849.4900000000
35906,2020-12-23,76189.9900000000
35907,2020-12-10,84979.9900000000
35908,2020-12-27,78579.4900000000
35909,2020-12-05,67399.9900000000
35910,2020-12-10,93129.4900000000
35912,2020-12-21,52544.2900000000
35913,2020-12-30,80739.7900000000
35914,2020-12-07,75669.4900000000
35915,2020-12-24,84399.4900000000
35916,2020-12-18,84979.9900000000
35917,2020-12-19,70329.9900000000
35919,2020-12-13,71769.7900000000
35920,2020-12-31,65789.7900000000
35921,2020-12-13,62799.7900000000
35922,2020-12-14,62799.7900000000
35923,2020-12-01,79119.9900000000
35924,2020-12-19,68779.7900000000
35925,2020-12-16,87309.4900000000
35926,2020-12-31,70329.9900000000
35927,2020-12-25,71769.7900000000
35928,2020-12-29,70329.9900000000
35929,2020-12-29,64469.9900000000
35930,2020-12-21,83729.7900000000
35931,2020-12-07,62799.7900000000
35932,2020-12-30,69849.4900000000
35933,2020-12-15,49454.2900000000
35935,2020-12-06,75669.4900000000
35936,2020-12-18,67399.9900000000
35937,2020-12-30,67399.9900000000
35938,2020-12-23,60269.2900000000
35939,2020-12-18,58609.9900000000
35941,2020-12-11,65789.7900000000
35942,2020-12-14,57694.2900000000
35943,2020-12-20,68779.7900000000
35944,2020-12-08,80739.7900000000
35945,2020-12-19,59809.7900000000
35946,2020-12-18,84979.9900000000
35947,2020-12-20,58609.9900000000
35948,2020-12-11,68779.7900000000
35949,2020-12-16,86719.7900000000
35950,2020-12-26,78579.4900000000
35951,2020-12-04,87909.9900000000
35952,2020-12-09,45334.2900000000
35953,2020-12-04,66939.4900000000
35954,2020-12-26,72759.4900000000
35955,2020-12-04,71769.7900000000
35956,2020-12-18,65789.7900000000
35957,2020-12-17,41729.2900000000
35958,2020-12-15,61119.4900000000
35959,2020-12-17,59239.2900000000
35960,2020-12-30,77749.7900000000
35961,2020-12-19,89709.7900000000
35962,2020-12-27,69849.4900000000
35963,2020-12-05,64469.9900000000
35964,2020-12-28,48939.2900000000
35965,2020-12-16,70329.9900000000
35966,2020-12-21,83729.7900000000
35967,2020-12-30,87309.4900000000
35968,2020-12-03,77749.7900000000
35969,2020-12-30,79119.9900000000
35970,2020-12-05,62799.7900000000
35971,2020-12-11,70329.9900000000
35972,2020-12-07,68779.7900000000
35974,2020-12-18,84979.9900000000
35975,2020-12-29,76189.9900000000
35976,2020-12-15,61299.2900000000
35977,2020-12-15,70329.9900000000
35978,2020-12-03,76189.9900000000
35979,2020-12-29,78579.4900000000
35980,2020-12-28,80739.7900000000
35981,2020-12-11,62799.7900000000
35982,2020-12-09,62799.7900000000
35983,2020-12-04,61119.4900000000
35984,2020-12-04,61539.9900000000
35985,2020-12-04,44819.2900000000
35987,2020-12-12,69849.4900000000
35988,2020-12-18,75669.4900000000
35989,2020-12-16,56149.2900000000
35990,2020-12-25,65789.7900000000
35991,2020-12-11,64029.4900000000
35992,2020-12-25,69849.4900000000
35993,2020-12-19,64029.4900000000
35994,2020-12-20,86719.7900000000
35995,2020-12-18,70329.9900000000
35996,2020-12-19,61119.4900000000
35997,2020-12-28,71769.7900000000
35998,2020-12-06,81489.4900000000
35999,2020-12-01,67399.9900000000
36000,2020-12-16,77749.7900000000
36001,2020-12-18,65789.7900000000
36002,2020-12-16,64029.4900000000
36003,2020-12-17,78579.4900000000
36004,2020-12-21,48939.2900000000
36005,2020-12-05,80739.7900000000
36006,2020-12-29,61539.9900000000
36007,2020-12-09,59809.7900000000
36008,2020-12-24,67399.9900000000
36009,2020-12-25,86719.7900000000
36010,2020-12-04,62799.7900000000
36011,2020-12-25,61539.9900000000
36012,2020-12-16,80739.7900000000
36013,2020-12-05,73259.9900000000
36014,2020-12-07,64029.4900000000
36015,2020-12-06,82049.9900000000
36016,2020-12-15,81489.4900000000
36017,2020-12-07,83729.7900000000
36018,2020-12-13,84399.4900000000
36019,2020-12-06,58209.4900000000
36020,2020-12-08,72759.4900000000
36021,2020-12-06,44819.2900000000
36022,2020-12-27,86719.7900000000
36024,2020-12-09,83729.7900000000
36025,2020-12-07,79119.9900000000
36026,2020-12-20,61119.4900000000
36027,2020-12-29,65789.7900000000
36028,2020-12-26,81489.4900000000
36029,2020-12-19,67399.9900000000
36030,2020-12-03,67399.9900000000
36031,2020-12-10,71769.7900000000
36032,2020-12-05,74759.7900000000
36033,2020-12-31,71769.7900000000
36034,2020-12-03,62799.7900000000
36035,2020-12-28,58609.9900000000
